/disks/d15/2001/MOD13Q1.A2001097.h12v10.005.2007017095853.hdf,57600,62399,48000,52799,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h12v11.005.2007018112054.hdf,57600,62399,52800,57599,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h12v12.005.2007018125736.hdf,57600,62399,57600,62399,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h12v13.005.2007018130745.hdf,57600,62399,62400,67199,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h13v08.005.2007018074046.hdf,62400,67199,38400,43199,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h13v09.005.2007017083959.hdf,62400,67199,43200,47999,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h13v10.005.2007017100340.hdf,62400,67199,48000,52799,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h13v11.005.2007018110448.hdf,62400,67199,52800,57599,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h13v12.005.2007018121758.hdf,62400,67199,57600,62399,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h13v13.005.2007018133044.hdf,62400,67199,62400,67199,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h13v14.005.2007018143455.hdf,62400,67199,67200,71999,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h14v09.005.2007017073715.hdf,67200,71999,43200,47999,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h14v10.005.2007017090108.hdf,67200,71999,48000,52799,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h14v11.005.2007018093052.hdf,67200,71999,52800,57599,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001113.h09v07.005.2008282211751.hdf,43200,47999,33600,38399,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h09v08.005.2008282193732.hdf,43200,47999,38400,43199,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h09v09.005.2008284092055.hdf,43200,47999,43200,47999,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h10v07.005.2008284095330.hdf,48000,52799,33600,38399,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h10v08.005.2008282204355.hdf,48000,52799,38400,43199,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h10v09.005.2008283001939.hdf,48000,52799,43200,47999,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h10v10.005.2008282213652.hdf,48000,52799,48000,52799,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h10v11.005.2008284060647.hdf,48000,52799,52800,57599,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h11v07.005.2008284082840.hdf,52800,57599,33600,38399,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h11v08.005.2008282202259.hdf,52800,57599,38400,43199,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h11v09.005.2008282162245.hdf,52800,57599,43200,47999,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h11v10.005.2008282190028.hdf,52800,57599,48000,52799,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h11v11.005.2008284085322.hdf,52800,57599,52800,57599,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h11v12.005.2008284093306.hdf,52800,57599,57600,62399,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h12v07.005.2008284083403.hdf,57600,62399,33600,38399,01113,113,2001
/disks/d15/2001/MOD13Q1.A2001113.h12v08.005.2008282213632.hdf,57600,62399,38400,43199,01113,113,2001
